,Week,gmv,list_price,units,product_mrp,discount,sla,product_procurement_sla,% discount wrt list price,Total Investment,TV,Digital,Sponsorship,Content Marketing,Online marketing, Affiliates,SEM,Radio,Other,NPS,Stock_Index,pay_date_diff,Holiday_flag,Special_Sale_Date
9,37,1657152.0,1633691.0,1549.0,2579017.0,945326.0,5.762978723404255,2.8263829787234043,0.5786443091135349,39371766.188870244,1582964.5756782477,578694.9083323792,25638353.962927174,248999.2942301063,6685587.4490777785,2057067.280447868,2580098.7181766946,0.0,0.0,46.925418687263985,1101.0,2,1.0,0.0
10,38,1652299.0003353455,1629127.0003353455,1505.0,2607434.0,978306.9996646545,6.217677480018806,2.7259050305594736,0.6005099660513122,41235376.334025666,1661979.3494361632,581136.423123577,26898229.822759356,261449.12782778032,7017187.713013688,2158393.246865813,2657000.6509992904,0.0,0.0,46.925418687263985,1101.0,19,0.0,1.0
11,39,1795191.0,1777610.0,1698.0,2937878.0,1160268.0,5.59498861047836,2.9904328018223234,0.6527123497280056,41235376.334025666,1661979.3494361632,581136.423123577,26898229.822759356,261449.12782778032,7017187.713013688,2158393.246865813,2657000.6509992904,0.0,0.0,46.925418687263985,1101.0,26,0.0,0.0
12,40,1743469.0,1718440.0,1614.0,2745741.0,1027301.0,5.042114188807235,2.434991520633126,0.5978102232257163,52400378.69867191,1999312.2791815589,2353288.5686435685,30024082.36555683,705791.0732687477,8193141.855845727,2437544.6386448406,6687217.917530627,0.0,0.0,45.48140168539674,1163.2857142857142,11,0.0,0.0
13,41,1431338.0,1398772.0,1418.0,2305356.0,906584.0,5.673120216118865,2.589374155785682,0.6481285012854132,66356631.6544797,2420978.4413633035,4568478.750543559,33931398.044053674,1261218.5050699569,9663084.534385776,2786483.8783686245,11724989.500694798,0.0,0.0,44.3983889339963,1210.0,4,1.0,0.0
14,42,4935168.798895008,4865197.798895007,7797.0,9665991.0,4800793.201104992,5.706520227999444,2.9304879744195746,0.9867621830699992,70543507.54122204,2547478.2900178265,5233035.805113555,35103592.747602716,1427846.7346103196,10104067.33794779,2891165.6502857595,13236320.975644048,0.0,0.0,44.3983889339963,1210.0,17,1.0,3.0
15,43,1595166.0,1574354.0,1711.0,2658687.0,1084333.0,6.351339285714285,2.6678571428571427,0.6887478927865016,70543507.54122204,2547478.2900178265,5233035.805113555,35103592.747602716,1427846.7346103196,10104067.33794779,2891165.6502857595,13236320.975644048,0.0,0.0,44.3983889339963,1210.0,24,0.0,0.0
16,44,1953679.0,1925725.0,2448.0,3353644.0,1427919.0,5.7922983626440265,2.911158277744087,0.7414968388528995,65914700.044562444,2477063.003403427,4786690.57759396,32338615.767774962,1298741.56541961,9939887.443992436,2884923.8162215254,12188777.870156512,0.0,0.0,44.77004765771112,1213.2857142857142,0,0.0,0.0
17,45,2454811.0,2417171.5,3169.0,4215670.0,1798498.5,5.3803921568627455,2.798491704374057,0.7440508462059892,35827451.31627514,2019363.6404098284,1885446.5987165868,14366265.398894556,459557.96567999764,8872718.133282632,2844351.8948040036,5379747.684487531,0.0,0.0,46.99999999999999,1233.0,7,0.0,2.0
18,46,1930760.0,1901410.0,2283.0,3265812.0,1364402.0,5.8817164179104475,2.726119402985075,0.7175738004954219,21941028.826296385,1808117.7805666288,546410.9161577994,6071334.459411293,72242.45810786884,8380178.451416568,2825626.3926113015,2237118.3680249243,0.0,0.0,46.99999999999999,1233.0,0,0.0,6.0
19,47,1644533.0,1620728.0,1863.0,2815804.0,1195076.0,5.510952380952381,2.6942857142857144,0.7373698732915085,21941028.826296385,1808117.7805666288,546410.9161577994,6071334.459411293,72242.45810786884,8380178.451416568,2825626.3926113015,2237118.3680249243,0.0,0.0,46.99999999999999,1233.0,21,0.0,0.0
20,48,2197702.0,2166128.0,2739.0,4047963.0,1881835.0,5.913348946135831,2.799063231850117,0.8687552166815626,21941028.826296385,1808117.7805666288,546410.9161577994,6071334.459411293,72242.45810786884,8380178.451416568,2825626.3926113015,2237118.3680249243,0.0,0.0,46.99999999999999,1233.0,28,0.0,0.0
21,49,2210776.0,2181873.0,2506.0,3748282.0,1566409.0,5.749686061113437,2.7572205943909585,0.7179194206078906,34691606.75372997,2053593.3085012874,959895.9790674861,16035697.0863432,283809.4929633572,8922717.335769346,2828306.359331186,3607587.1917541106,0.0,0.0,45.97142857142857,1065.857142857143,9,0.0,0.0
22,50,2548736.500185254,2506905.500185254,2930.0,4507328.0,2000422.499814746,5.638632478632479,2.570940170940171,0.797964861326811,43191992.038685694,2217243.6604577266,1235552.687673944,22678605.504297808,424854.18286701606,9284409.925337862,2830093.003811109,4521233.074240235,0.0,0.0,45.8,1038.0,2,0.0,0.0
23,51,1919414.0,1893733.0,2250.0,3683670.0,1789937.0,6.302813756141134,2.709691826708352,0.945189738996997,44254540.199305154,2237699.9544522814,1270009.7762497512,23508969.056542132,442484.7691049734,9329621.499033926,2830316.3343710997,4635438.809551,0.0,0.0,45.8,1038.0,19,1.0,0.0
24,52,3192714.0,3140085.5,4164.0,7095768.0,3955682.5,5.918612408272182,2.7248165443629087,1.2597371950540837,44254540.199305154,2237699.9544522814,1270009.7762497512,23508969.056542132,442484.7691049734,9329621.499033926,2830316.3343710997,4635438.809551,0.0,0.0,45.8,1038.0,26,3.0,3.0
25,53,2345762.0,2308604.0,2715.0,4716531.0,2407927.0,5.725312934631432,2.689847009735744,1.0430229697254272,40399021.72761428,2117175.174839187,961163.7756622648,17289617.5288665,422667.0009735986,9376557.291936675,2894642.9116475587,3808524.4953014054,319819.35483870964,319819.35483870964,46.35415628215728,1044.0,12,2.0,7.0
26,54,2492518.0,2450950.0,2888.0,4859000.0,2408050.0,5.628587045640885,2.7693358841213445,0.9824965829576287,33330571.19618102,1896213.0788818474,394946.1079185395,5887473.061461176,386334.426066078,9462606.245591713,3012574.969987734,2292514.9191771504,906154.8387096775,1066064.5161290322,47.09303132503366,1052.0,5,0.0,0.0
27,55,2265371.0,2230777.0,2758.0,4250783.0,2020006.0,5.9992472713586755,2.5491155438464435,0.9055167773381203,30760225.54838711,1815863.2258064512,189048.7741935485,1741238.7096774208,373122.58064516145,9493896.774193544,3055459.3548387075,1741238.7096774208,1119367.7419354836,1572445.1612903222,47.09303132503366,1052.0,16,0.0,0.0
28,56,3305365.750083361,3253739.250083361,3630.0,5859228.0,2605488.749916639,5.676793248945148,2.590154711673699,0.8007675322630375,30760225.54838711,1815863.2258064512,189048.7741935485,1741238.7096774208,373122.58064516145,9493896.774193544,3055459.3548387075,1741238.7096774208,1119367.7419354836,1679051.6129032255,47.09303132503366,1052.0,23,0.0,0.0
29,57,2228722.5,2195153.5,2511.0,3944025.0,1748871.5,6.093170320404722,2.475126475548061,0.7966966774760854,30760225.54838711,1815863.2258064512,189048.7741935485,1741238.7096774208,373122.58064516145,9493896.774193544,3055459.3548387075,1741238.7096774208,1119367.7419354836,1679051.6129032255,47.09303132503366,1052.0,30,0.0,0.0
30,58,2217372.850916752,2196732.550916752,2889.0,4146276.0,1949543.449083248,5.869419354838709,2.605935483870968,0.8874741935560859,24450289.067853183,1369319.2337901525,628105.7037708731,4044708.002254535,300689.1532071569,9041797.58002351,2928565.181249575,2020318.4071057609,373122.5806451613,932806.4516129032,50.32740649908032,1222.0,8,0.0,0.0
31,59,2172261.8002754822,2145293.8002754822,3013.0,4168194.0,2022900.199724518,5.769403824521935,2.5073115860517436,0.9429478607847338,21295320.82758622,1146047.2377820036,847634.1685595355,5196442.6485430915,264472.43948815466,8815747.98293849,2865118.0944550093,2159858.255819931,0.0,186561.29032258064,50.32740649908032,1222.0,1,0.0,0.0
32,60,2696032.500603587,2652249.000603587,4300.0,5459214.0,2806964.999396413,5.665848214285714,2.6073660714285714,1.058333888996703,21295320.82758622,1146047.2377820036,847634.1685595355,5196442.6485430915,264472.43948815466,8815747.98293849,2865118.0944550093,2159858.255819931,0.0,0.0,50.32740649908032,1222.0,20,0.0,0.0
33,61,2375951.100348872,2333116.3003488723,3736.0,4761041.0,2427924.6996511277,5.691267204556241,2.2055054579971523,1.0406359508474046,21295320.82758622,1146047.2377820036,847634.1685595355,5196442.6485430915,264472.43948815466,8815747.98293849,2865118.0944550093,2159858.255819931,0.0,0.0,50.32740649908032,1222.0,27,0.0,0.0
34,62,2703005.250165453,2673086.250165453,3758.0,5028910.0,2355823.749834547,5.600484913793103,2.4170258620689653,0.8813122845133526,32822721.54562625,2694363.101906573,860768.560719064,12079852.01066593,200999.5247575963,8146156.334236908,2700893.0450890143,2156032.093879719,206105.8064516129,206105.8064516129,49.20724414096601,1044.5714285714287,9,0.0,0.0
35,63,3573652.750911349,3529794.250911349,4320.0,6515777.0,2985982.749088651,5.579343193782903,2.4299323138631235,0.8459367704839191,40507655.35765295,3726573.677989619,869524.8221587497,16668791.585414488,158684.24827055738,7699761.9017691845,2591409.678845017,2153481.3192529106,343509.67741935485,446562.58064516133,49.02055041461363,1015.0,2,0.0,0.0
36,64,2281544.2505629165,2252470.2505629165,2343.0,3859542.0,1607071.7494370837,5.580721466587818,2.3258426966292136,0.713470799019636,41468272.08415628,3855600.0,870619.3548387104,17242409.03225806,153394.83870967748,7643962.597710719,2577724.2580645178,2153162.4724245593,360685.1612903226,532440.0,49.02055041461363,1015.0,19,0.0,0.0
37,65,2157116.0,2115342.5,2231.0,3706756.0,1591413.5,5.339734538266026,2.3981926009601806,0.7523195416345108,41468272.08415628,3855600.0,870619.3548387104,17242409.03225806,153394.83870967748,7643962.597710719,2577724.2580645178,2153162.4724245593,360685.1612903226,541027.7419354839,49.02055041461363,1015.0,26,0.0,0.0
38,66,2421365.5,2379968.5,2416.0,4189177.0,1809208.5,5.327586206896552,2.340886699507389,0.760181699883843,36578419.0906535,3391116.021634955,728590.5693558312,15291348.9446083,113836.52600003974,7481349.258247879,2538110.611441963,2054496.0664002246,257632.25806451615,437974.8387096774,50.22357381653395,1112.2857142857142,12,0.0,0.0
39,67,2586022.0,2540551.0,2416.0,4355354.0,1814803.0,5.595317725752508,2.3146201624462495,0.7143344101338647,27613688.60256508,2539562.0612990386,468204.4626372197,11714405.450583745,41312.95269903719,7183224.802566002,2465485.5926339463,1873607.6553556104,68701.93548387097,197518.06451612906,51.82760501909438,1242.0,5,0.0,0.0
40,68,2138659.0,2102560.0,2190.0,3738063.0,1635503.0,5.397550776583035,2.3419952210274793,0.7778627007077087,24353786.60689656,2229906.075722342,373518.60564863356,10413698.725483904,14940.744225945344,7074815.909590774,2439076.494885576,1807830.0513393872,0.0,34350.967741935485,51.82760501909438,1242.0,16,0.0,0.0
41,69,1261606.0,1252610.0,1509.0,2367751.0,1115141.0,4.65274949083503,2.483706720977597,0.8902539497529159,24353786.60689656,2229906.075722342,373518.60564863356,10413698.725483904,14940.744225945344,7074815.909590774,2439076.494885576,1807830.0513393872,0.0,0.0,51.82760501909438,1242.0,23,0.0,0.0
42,70,4255140.0,4226330.5,4790.0,8085734.0,3859403.5,5.805839855508729,2.4336243226971703,0.9131807131505688,25116370.874749728,2071626.9717364965,368347.9857558297,10672766.9267435,44710.07426894289,7334817.466588274,2475273.81795331,1908489.3091227324,43432.25806451612,43432.25806451612,51.181797334417936,1240.0,0,0.0,0.0
43,71,2557704.0,2529027.0,2858.0,5060942.0,2531915.0,5.626285954230527,2.2653789628385472,1.0011419411496991,30073168.61579533,1042812.7958285033,334738.95645260485,12356710.23493089,238210.71954842692,9024827.587072017,2710556.417893576,2562774.484714478,325741.93548387097,347458.06451612903,47.306951226359324,1228.0,7,0.0,0.0
44,72,2819038.0,2780287.5,3673.0,5862752.0,3082464.5,5.573871109162648,2.305567733450241,1.1086855226303036,32360921.419354837,567975.4838709679,319227.09677419334,13133914.838709684,327518.70967741957,9804832.258064514,2819148.387096775,2864752.2580645145,456038.70967741933,618909.6774193549,47.306951226359324,1228.0,0,0.0,0.0
45,73,2878034.2502639918,2858194.7502639918,3701.0,6190822.0,3332627.2497360082,5.391293593865941,2.3581498886965124,1.1659902634095163,32360921.419354837,567975.4838709679,319227.09677419334,13133914.838709684,327518.70967741957,9804832.258064514,2819148.387096775,2864752.2580645145,456038.70967741933,684058.0645161291,47.306951226359324,1228.0,21,0.0,0.0
46,74,3534006.5006276537,3495887.0006276537,4004.0,7001293.0,3505405.9993723463,5.438077634011091,2.305812281782707,1.002722913739198,32360921.419354837,567975.4838709679,319227.09677419334,13133914.838709684,327518.70967741957,9804832.258064514,2819148.387096775,2864752.2580645145,456038.70967741933,684058.0645161291,47.306951226359324,1228.0,28,0.0,0.0
47,75,2842489.9103703867,2812387.9137037117,3189.0,5297638.0,2485250.086296288,5.671715917556494,2.318102806059101,0.8836796923307045,25689138.989473205,636705.2118773283,457049.3368874888,11989571.995212613,180753.86689796424,6762009.688837627,2041373.47858909,2262629.7756085848,238877.4193548387,466896.77419354836,49.599619672086035,1203.7142857142858,10,0.0,0.0
48,76,2640946.0,2603919.5,2979.0,4878931.0,2275011.5,5.3937307052956545,2.3042032771313226,0.8736873394127583,19684534.802579734,698561.967083053,581089.3529894546,10959663.436065245,48665.5083964545,4023469.3765334296,1341376.060932173,1720719.5413982482,43432.25806451612,162870.96774193548,50.516687050376724,1194.0,3,0.0,0.0
49,77,2343086.0,2302416.5,2717.0,4308145.0,2005728.5,5.455082374883432,2.484302144855455,0.8711406037960552,18350178.316603407,712307.912684325,608653.8010121137,10730794.867365832,19312.53984056344,3414904.862688052,1185821.079230636,1600295.044907062,0.0,21716.12903225806,50.516687050376724,1194.0,18,0.0,0.0
50,78,2084553.250347705,2052097.250347705,2282.0,3692502.0,1640404.749652295,5.6685369011653,2.5058264997842037,0.7993796343591155,18350178.316603407,712307.912684325,608653.8010121137,10730794.867365832,19312.53984056344,3414904.862688052,1185821.079230636,1600295.044907062,0.0,0.0,50.516687050376724,1194.0,25,0.0,0.0
51,79,1270323.2502937722,1245924.7502937722,1332.0,2196775.0,950850.2497062279,5.161428571428571,2.5085714285714285,0.7631682808147364,13107270.226145292,508791.3662030893,434752.7150086527,7664853.47668988,13794.671314688172,2439217.7590628946,847015.0565933113,1143067.8892193304,0.0,0.0,50.516687050376724,1194.0,12,0.0,0.0
